LON,LAT,YEAR,MM,DD,DOY,YYYYMMDD,HR,T2M,WS2M,PRECTOTCORR,CLOUD_AMT
-3.300622,55.98002,2019,6,12,163,2019-06-12,18,10.67,6.63,0.29,100
-3.300622,55.98002,2019,6,12,163,2019-06-12,19,10.34,6.63,0.31,100
-3.300622,55.98002,2019,6,12,163,2019-06-12,20,10.01,6.63,0.29,99.22
-3.300622,55.98002,2019,6,12,163,2019-06-12,21,9.67,6.67,0.3,100
-3.300622,55.98002,2019,6,12,163,2019-06-12,22,9.31,6.87,0.51,99.74
-3.300622,55.98002,2019,6,12,163,2019-06-12,23,8.96,6.9,0.81,99.85
-3.300622,55.98002,2019,6,13,164,2019-06-13,0,8.66,6.73,0.96,99.75
-3.300622,55.98002,2019,6,13,164,2019-06-13,1,8.41,6.54,1.05,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,2,8.11,6.49,1.09,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,3,7.91,6.11,1.21,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,4,7.72,5.79,1.57,99.28
-3.300622,55.98002,2019,6,13,164,2019-06-13,5,7.4,5.52,1.95,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,6,7.1,5.26,2.03,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,7,6.93,4.99,1.87,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,8,6.91,4.93,1.57,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,9,7.16,4.9,1.21,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,10,7.53,4.67,0.99,99.2
-3.300622,55.98002,2019,6,13,164,2019-06-13,11,7.91,4.32,0.88,98.31
-3.300622,55.98002,2019,6,13,164,2019-06-13,12,8.23,3.91,0.85,94.97
-3.300622,55.98002,2019,6,13,164,2019-06-13,13,8.58,3.51,0.81,99.23
-3.300622,55.98002,2019,6,13,164,2019-06-13,14,8.86,3.05,0.72,99.6
-3.300622,55.98002,2019,6,13,164,2019-06-13,15,9.03,2.56,0.56,99.06
-3.300622,55.98002,2019,6,13,164,2019-06-13,16,9.15,1.97,0.36,99.82
-3.300622,55.98002,2019,6,13,164,2019-06-13,17,9.28,1.36,0.16,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,18,9.43,1.08,0.05,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,19,9.25,1.13,0.03,100
-3.300622,55.98002,2019,6,13,164,2019-06-13,20,8.64,1.66,0.02,93.78
-3.300622,55.98002,2019,6,13,164,2019-06-13,21,8.56,2.31,0.02,99.91
-3.300622,55.98002,2019,6,13,164,2019-06-13,22,8.49,2.77,0.02,99.7
-3.300622,55.98002,2019,6,13,164,2019-06-13,23,8.08,2.98,0.02,99.69
-3.300622,55.98002,2019,6,14,165,2019-06-14,0,7.55,3.08,0.02,98.2
-3.300622,55.98002,2019,6,14,165,2019-06-14,1,7.33,3.18,0.02,93.13
-3.300622,55.98002,2019,6,14,165,2019-06-14,2,6.97,3.01,0.02,90.31
-3.300622,55.98002,2019,6,14,165,2019-06-14,3,6.46,2.95,0.02,94.02
-3.300622,55.98002,2019,6,14,165,2019-06-14,4,6.99,3.13,0.02,35.87
-3.300622,55.98002,2019,6,14,165,2019-06-14,5,8.01,3.84,0.02,96.72
-3.300622,55.98002,2019,6,14,165,2019-06-14,6,8.8,4.44,0.03,71.09
-3.300622,55.98002,2019,6,14,165,2019-06-14,7,9.69,4.64,0.03,61.35
-3.300622,55.98002,2019,6,14,165,2019-06-14,8,10.76,4.63,0.06,74.47
-3.300622,55.98002,2019,6,14,165,2019-06-14,9,11.72,4.44,0.05,98.82
-3.300622,55.98002,2019,6,14,165,2019-06-14,10,12.44,4.21,0.04,95.9
-3.300622,55.98002,2019,6,14,165,2019-06-14,11,13.06,3.95,0.04,99.06
-3.300622,55.98002,2019,6,14,165,2019-06-14,12,13.57,3.66,0.04,95.59
-3.300622,55.98002,2019,6,14,165,2019-06-14,13,13.92,3.38,0.03,89.47
-3.300622,55.98002,2019,6,14,165,2019-06-14,14,14.05,3.37,0.02,98.27
-3.300622,55.98002,2019,6,14,165,2019-06-14,15,13.92,3.49,0.01,98.25
-3.300622,55.98002,2019,6,14,165,2019-06-14,16,13.53,3.41,0,97.92
-3.300622,55.98002,2019,6,14,165,2019-06-14,17,13.18,3.16,0,99.36
-3.300622,55.98002,2019,6,14,165,2019-06-14,18,12.73,2.69,0,98.04
-3.300622,55.98002,2019,6,14,165,2019-06-14,19,11.7,1.98,0,86.34
-3.300622,55.98002,2019,6,14,165,2019-06-14,20,10.12,1.79,0,82.3
-3.300622,55.98002,2019,6,14,165,2019-06-14,21,9.29,2,0,91.11
-3.300622,55.98002,2019,6,14,165,2019-06-14,22,8.97,2.32,0.01,99.82
-3.300622,55.98002,2019,6,14,165,2019-06-14,23,8.89,2.77,0.01,99.05
-3.300622,55.98002,2019,6,15,166,2019-06-15,0,9.01,3.21,0.04,99.77
-3.300622,55.98002,2019,6,15,166,2019-06-15,1,9,3.3,0.12,92.96
-3.300622,55.98002,2019,6,15,166,2019-06-15,2,8.84,2.89,0.11,98.27
-3.300622,55.98002,2019,6,15,166,2019-06-15,3,8.7,2.57,0.08,76.4
-3.300622,55.98002,2019,6,15,166,2019-06-15,4,9.3,2.51,0.06,84.47
-3.300622,55.98002,2019,6,15,166,2019-06-15,5,10.19,2.73,0.04,95.18
-3.300622,55.98002,2019,6,15,166,2019-06-15,6,11.19,2.75,0.03,97.95
-3.300622,55.98002,2019,6,15,166,2019-06-15,7,12.5,2.85,0.03,94.26
-3.300622,55.98002,2019,6,15,166,2019-06-15,8,13.67,3.01,0.02,98.54
-3.300622,55.98002,2019,6,15,166,2019-06-15,9,14.62,3.15,0.01,99.26
-3.300622,55.98002,2019,6,15,166,2019-06-15,10,15.37,3.36,0.02,96.98
-3.300622,55.98002,2019,6,15,166,2019-06-15,11,15.81,3.71,0.06,95.76
-3.300622,55.98002,2019,6,15,166,2019-06-15,12,15.95,3.92,0.12,94.56
-3.300622,55.98002,2019,6,15,166,2019-06-15,13,15.86,3.95,0.16,89.83
-3.300622,55.98002,2019,6,15,166,2019-06-15,14,15.91,3.81,0.15,91.48
-3.300622,55.98002,2019,6,15,166,2019-06-15,15,15.92,3.57,0.14,88.93
-3.300622,55.98002,2019,6,15,166,2019-06-15,16,15.66,3.24,0.15,95.63
-3.300622,55.98002,2019,6,15,166,2019-06-15,17,15.18,2.86,0.11,99.53
-3.300622,55.98002,2019,6,15,166,2019-06-15,18,14.37,2.45,0.09,99.78
-3.300622,55.98002,2019,6,15,166,2019-06-15,19,13.17,2.14,0.09,96.51
-3.300622,55.98002,2019,6,15,166,2019-06-15,20,11.72,1.89,0.13,95.39
-3.300622,55.98002,2019,6,15,166,2019-06-15,21,10.72,2.27,0.13,98.34
-3.300622,55.98002,2019,6,15,166,2019-06-15,22,10.05,2.76,0.02,43.05
-3.300622,55.98002,2019,6,15,166,2019-06-15,23,9.45,2.93,0,46.64
-3.300622,55.98002,2019,6,16,167,2019-06-16,0,8.99,3.05,0,53.85
-3.300622,55.98002,2019,6,16,167,2019-06-16,1,8.6,3.27,0.01,45.83
-3.300622,55.98002,2019,6,16,167,2019-06-16,2,8.14,3.34,0.01,44.43
-3.300622,55.98002,2019,6,16,167,2019-06-16,3,8.08,3.44,0.02,69.39
-3.300622,55.98002,2019,6,16,167,2019-06-16,4,8.61,3.59,0.03,80
-3.300622,55.98002,2019,6,16,167,2019-06-16,5,9.6,3.63,0.03,71.34
-3.300622,55.98002,2019,6,16,167,2019-06-16,6,10.79,3.74,0.11,70.32
-3.300622,55.98002,2019,6,16,167,2019-06-16,7,11.88,4.03,0.09,74.79
-3.300622,55.98002,2019,6,16,167,2019-06-16,8,12.62,4.18,0.14,91.09
-3.300622,55.98002,2019,6,16,167,2019-06-16,9,13.05,4.24,0.13,99.52
-3.300622,55.98002,2019,6,16,167,2019-06-16,10,13.47,4.29,0.09,97.4
-3.300622,55.98002,2019,6,16,167,2019-06-16,11,13.75,4.32,0.06,88.66
-3.300622,55.98002,2019,6,16,167,2019-06-16,12,13.8,4.19,0.03,92.74
-3.300622,55.98002,2019,6,16,167,2019-06-16,13,13.99,3.97,0.03,90.66
-3.300622,55.98002,2019,6,16,167,2019-06-16,14,14.43,3.84,0.03,93.96
-3.300622,55.98002,2019,6,16,167,2019-06-16,15,14.75,3.87,0.02,98.26
-3.300622,55.98002,2019,6,16,167,2019-06-16,16,14.71,3.82,0.01,99.71
-3.300622,55.98002,2019,6,16,167,2019-06-16,17,14.46,3.61,0,100
-3.300622,55.98002,2019,6,16,167,2019-06-16,18,13.89,3.14,0,98.37
-3.300622,55.98002,2019,6,16,167,2019-06-16,19,12.78,2.52,0.02,97.86
-3.300622,55.98002,2019,6,16,167,2019-06-16,20,11.42,2.45,0.18,99.32
-3.300622,55.98002,2019,6,16,167,2019-06-16,21,10.89,2.82,0.38,97.32
-3.300622,55.98002,2019,6,16,167,2019-06-16,22,11.31,4.06,0.39,99.56
-3.300622,55.98002,2019,6,16,167,2019-06-16,23,11.76,5.23,0.25,94.7
-3.300622,55.98002,2019,6,17,168,2019-06-17,0,11.7,5.34,0.12,84.72
-3.300622,55.98002,2019,6,17,168,2019-06-17,1,11.29,5.51,0.05,74.79
-3.300622,55.98002,2019,6,17,168,2019-06-17,2,10.78,6.18,0.02,54.55
-3.300622,55.98002,2019,6,17,168,2019-06-17,3,10.15,6.03,0.01,54.99
-3.300622,55.98002,2019,6,17,168,2019-06-17,4,10.13,5.79,0.02,30.55
-3.300622,55.98002,2019,6,17,168,2019-06-17,5,10.7,5.82,0.02,78.65
-3.300622,55.98002,2019,6,17,168,2019-06-17,6,11.55,6.01,0.02,84.59
-3.300622,55.98002,2019,6,17,168,2019-06-17,7,12.6,6.34,0.02,88.7
-3.300622,55.98002,2019,6,17,168,2019-06-17,8,13.65,6.4,0.04,96.06
-3.300622,55.98002,2019,6,17,168,2019-06-17,9,14.4,6.57,0.04,96.89
-3.300622,55.98002,2019,6,17,168,2019-06-17,10,15,6.8,0.05,99.83
-3.300622,55.98002,2019,6,17,168,2019-06-17,11,15.39,7.03,0.04,92.8
-3.300622,55.98002,2019,6,17,168,2019-06-17,12,15.58,7.23,0.05,76.91
-3.300622,55.98002,2019,6,17,168,2019-06-17,13,15.68,7.28,0.06,91.13
-3.300622,55.98002,2019,6,17,168,2019-06-17,14,15.59,7.18,0.09,91.19
-3.300622,55.98002,2019,6,17,168,2019-06-17,15,15.35,6.95,0.12,89.34
-3.300622,55.98002,2019,6,17,168,2019-06-17,16,14.98,6.47,0.13,90.33
-3.300622,55.98002,2019,6,17,168,2019-06-17,17,14.55,5.74,0.15,89.44
-3.300622,55.98002,2019,6,17,168,2019-06-17,18,13.95,4.81,0.14,90.37
-3.300622,55.98002,2019,6,17,168,2019-06-17,19,13.13,4.1,0.08,81.41
-3.300622,55.98002,2019,6,17,168,2019-06-17,20,11.94,3.27,0.05,83.59
-3.300622,55.98002,2019,6,17,168,2019-06-17,21,10.94,2.97,0.03,68.14
-3.300622,55.98002,2019,6,17,168,2019-06-17,22,10.4,2.87,0.02,68.83
-3.300622,55.98002,2019,6,17,168,2019-06-17,23,9.94,2.82,0.01,58.91
-3.300622,55.98002,2019,6,18,169,2019-06-18,0,9.53,2.81,0.01,45.23
-3.300622,55.98002,2019,6,18,169,2019-06-18,1,9.26,2.91,0.01,51.05
-3.300622,55.98002,2019,6,18,169,2019-06-18,2,9.06,3.04,0.01,51.33
-3.300622,55.98002,2019,6,18,169,2019-06-18,3,8.96,3.24,0.01,57.67
-3.300622,55.98002,2019,6,18,169,2019-06-18,4,9.63,3.87,0.01,33.98
-3.300622,55.98002,2019,6,18,169,2019-06-18,5,10.58,4.27,0,57.41
-3.300622,55.98002,2019,6,18,169,2019-06-18,6,11.84,4.72,0.01,46.84
-3.300622,55.98002,2019,6,18,169,2019-06-18,7,12.95,5.5,0.01,36.65
-3.300622,55.98002,2019,6,18,169,2019-06-18,8,13.82,6.05,0.01,34.81
-3.300622,55.98002,2019,6,18,169,2019-06-18,9,14.45,6.3,0,44.48
-3.300622,55.98002,2019,6,18,169,2019-06-18,10,14.98,6.24,0.01,62.51
-3.300622,55.98002,2019,6,18,169,2019-06-18,11,15.47,6.02,0.01,48.39
-3.300622,55.98002,2019,6,18,169,2019-06-18,12,15.8,5.73,0.01,86.21
-3.300622,55.98002,2019,6,18,169,2019-06-18,13,15.98,5.42,0.02,53.3
-3.300622,55.98002,2019,6,18,169,2019-06-18,14,15.91,5.08,0.02,86.02
-3.300622,55.98002,2019,6,18,169,2019-06-18,15,15.78,4.68,0.02,91.66
-3.300622,55.98002,2019,6,18,169,2019-06-18,16,15.48,4.23,0.02,93.45
-3.300622,55.98002,2019,6,18,169,2019-06-18,17,14.87,3.57,0.01,99.93
-3.300622,55.98002,2019,6,18,169,2019-06-18,18,14.24,2.73,0.01,95.71
-3.300622,55.98002,2019,6,18,169,2019-06-18,19,13.37,1.89,0.01,95.51
-3.300622,55.98002,2019,6,18,169,2019-06-18,20,12.24,1.57,0,86.91
-3.300622,55.98002,2019,6,18,169,2019-06-18,21,11.55,1.57,0,75
-3.300622,55.98002,2019,6,18,169,2019-06-18,22,11.15,1.6,0,70.58
-3.300622,55.98002,2019,6,18,169,2019-06-18,23,10.77,1.69,0,82.47
-3.300622,55.98002,2019,6,19,170,2019-06-19,0,10.37,1.83,0,94.66
-3.300622,55.98002,2019,6,19,170,2019-06-19,1,9.68,1.94,0,90.49
-3.300622,55.98002,2019,6,19,170,2019-06-19,2,9.07,2.01,0,94.62
-3.300622,55.98002,2019,6,19,170,2019-06-19,3,8.72,2.02,0,81.57
-3.300622,55.98002,2019,6,19,170,2019-06-19,4,9.41,2.1,0,74.69
-3.300622,55.98002,2019,6,19,170,2019-06-19,5,10.73,2.78,0,67.23
-3.300622,55.98002,2019,6,19,170,2019-06-19,6,12,2.63,0.01,71.4
-3.300622,55.98002,2019,6,19,170,2019-06-19,7,13.31,2.42,0.01,60.89
-3.300622,55.98002,2019,6,19,170,2019-06-19,8,14.4,2.58,0.02,60.15
-3.300622,55.98002,2019,6,19,170,2019-06-19,9,15.22,2.77,0.03,80.85
-3.300622,55.98002,2019,6,19,170,2019-06-19,10,15.8,2.97,0.03,58.19
-3.300622,55.98002,2019,6,19,170,2019-06-19,11,16.24,3.18,0.03,85.45
-3.300622,55.98002,2019,6,19,170,2019-06-19,12,16.55,3.33,0.01,58.35
-3.300622,55.98002,2019,6,19,170,2019-06-19,13,16.71,3.46,0.01,84.07
-3.300622,55.98002,2019,6,19,170,2019-06-19,14,16.72,3.64,0.01,95.85
-3.300622,55.98002,2019,6,19,170,2019-06-19,15,16.48,3.75,0.01,80.34
-3.300622,55.98002,2019,6,19,170,2019-06-19,16,16.02,3.78,0.01,77.02
-3.300622,55.98002,2019,6,19,170,2019-06-19,17,15.32,3.62,0.02,55.88
-3.300622,55.98002,2019,6,19,170,2019-06-19,18,14.5,3.21,0.04,54.3
-3.300622,55.98002,2019,6,19,170,2019-06-19,19,13.37,2.5,0.08,68.51
-3.300622,55.98002,2019,6,19,170,2019-06-19,20,12.08,1.92,0.18,72.81
-3.300622,55.98002,2019,6,19,170,2019-06-19,21,11.41,1.8,0.39,99.79
-3.300622,55.98002,2019,6,19,170,2019-06-19,22,11.19,1.86,0.65,93.62
-3.300622,55.98002,2019,6,19,170,2019-06-19,23,11.09,2.02,0.83,99.62
-3.300622,55.98002,2019,6,20,171,2019-06-20,0,10.8,2.16,0.79,99.72
-3.300622,55.98002,2019,6,20,171,2019-06-20,1,10.37,2.38,0.58,99.69
-3.300622,55.98002,2019,6,20,171,2019-06-20,2,9.9,2.59,0.27,97.69
-3.300622,55.98002,2019,6,20,171,2019-06-20,3,9.38,2.66,0.05,89.22
-3.300622,55.98002,2019,6,20,171,2019-06-20,4,9.43,3.4,0.01,81.45
-3.300622,55.98002,2019,6,20,171,2019-06-20,5,9.77,4.16,0.03,73.61
-3.300622,55.98002,2019,6,20,171,2019-06-20,6,10.39,4.88,0.04,59.07
-3.300622,55.98002,2019,6,20,171,2019-06-20,7,11.19,5.4,0.04,45.71
-3.300622,55.98002,2019,6,20,171,2019-06-20,8,11.99,5.78,0.05,71.95
-3.300622,55.98002,2019,6,20,171,2019-06-20,9,12.65,6.11,0.07,82.61
-3.300622,55.98002,2019,6,20,171,2019-06-20,10,13.19,6.36,0.11,87.8
-3.300622,55.98002,2019,6,20,171,2019-06-20,11,13.65,6.43,0.15,81.81
-3.300622,55.98002,2019,6,20,171,2019-06-20,12,14.01,6.41,0.14,93.08
-3.300622,55.98002,2019,6,20,171,2019-06-20,13,14.18,6.3,0.11,74.41
-3.300622,55.98002,2019,6,20,171,2019-06-20,14,14.18,6.18,0.05,82.41
-3.300622,55.98002,2019,6,20,171,2019-06-20,15,14.08,6.07,0.02,81.92
-3.300622,55.98002,2019,6,20,171,2019-06-20,16,13.75,5.92,0.01,80.95
-3.300622,55.98002,2019,6,20,171,2019-06-20,17,13.31,5.66,0.01,85.66
-3.300622,55.98002,2019,6,20,171,2019-06-20,18,12.68,5.18,0,80.91
-3.300622,55.98002,2019,6,20,171,2019-06-20,19,11.71,4.5,0,73.42
-3.300622,55.98002,2019,6,20,171,2019-06-20,20,10.44,3.83,0,62.38
-3.300622,55.98002,2019,6,20,171,2019-06-20,21,9.65,3.88,0.01,31.34
-3.300622,55.98002,2019,6,20,171,2019-06-20,22,9.16,3.77,0.01,49.07
-3.300622,55.98002,2019,6,20,171,2019-06-20,23,8.68,3.55,0.01,55.92
-3.300622,55.98002,2019,6,21,172,2019-06-21,0,8.33,3.53,0.01,83.13
-3.300622,55.98002,2019,6,21,172,2019-06-21,1,8.05,3.56,0,88.21
-3.300622,55.98002,2019,6,21,172,2019-06-21,2,7.8,3.57,0.01,81.58
-3.300622,55.98002,2019,6,21,172,2019-06-21,3,8.12,3.73,0.02,95.35
-3.300622,55.98002,2019,6,21,172,2019-06-21,4,8.41,3.83,0.04,69.48
-3.300622,55.98002,2019,6,21,172,2019-06-21,5,8.97,4.34,0.04,79.4
-3.300622,55.98002,2019,6,21,172,2019-06-21,6,9.66,5.01,0.03,48.96
-3.300622,55.98002,2019,6,21,172,2019-06-21,7,10.57,5.25,0.03,37.66
-3.300622,55.98002,2019,6,21,172,2019-06-21,8,11.62,5.3,0.03,52.38
-3.300622,55.98002,2019,6,21,172,2019-06-21,9,12.58,5.23,0.02,74.04
-3.300622,55.98002,2019,6,21,172,2019-06-21,10,13.38,5.12,0.01,73.66
-3.300622,55.98002,2019,6,21,172,2019-06-21,11,14.04,5.01,0.01,92.51
-3.300622,55.98002,2019,6,21,172,2019-06-21,12,14.58,4.84,0.01,68.5
-3.300622,55.98002,2019,6,21,172,2019-06-21,13,14.86,4.6,0,85.42
-3.300622,55.98002,2019,6,21,172,2019-06-21,14,14.96,4.33,0,72.45
-3.300622,55.98002,2019,6,21,172,2019-06-21,15,14.9,4.04,0,70.33
-3.300622,55.98002,2019,6,21,172,2019-06-21,16,14.73,3.71,0,42.65
-3.300622,55.98002,2019,6,21,172,2019-06-21,17,14.41,3.32,0,32.61
-3.300622,55.98002,2019,6,21,172,2019-06-21,18,13.87,2.72,0,23.37
-3.300622,55.98002,2019,6,21,172,2019-06-21,19,12.77,1.7,0,3.59
-3.300622,55.98002,2019,6,21,172,2019-06-21,20,10.89,1.43,0,8.19
-3.300622,55.98002,2019,6,21,172,2019-06-21,21,9.77,1.62,0,10.2
-3.300622,55.98002,2019,6,21,172,2019-06-21,22,9.2,1.88,0,58.97
-3.300622,55.98002,2019,6,21,172,2019-06-21,23,8.62,1.97,0,22.3
-3.300622,55.98002,2019,6,22,173,2019-06-22,0,8.15,1.92,0,46.75
-3.300622,55.98002,2019,6,22,173,2019-06-22,1,7.8,1.82,0,34.83
-3.300622,55.98002,2019,6,22,173,2019-06-22,2,7.35,1.77,0,57.26
-3.300622,55.98002,2019,6,22,173,2019-06-22,3,7.12,1.75,0,42.37
-3.300622,55.98002,2019,6,22,173,2019-06-22,4,8.13,1.64,0,69.38
-3.300622,55.98002,2019,6,22,173,2019-06-22,5,9.83,2.12,0,66.68
-3.300622,55.98002,2019,6,22,173,2019-06-22,6,10.87,2.32,0,66.78
-3.300622,55.98002,2019,6,22,173,2019-06-22,7,11.88,2.26,0,76.55
-3.300622,55.98002,2019,6,22,173,2019-06-22,8,12.37,2.34,0,97.29
-3.300622,55.98002,2019,6,22,173,2019-06-22,9,13.14,2.58,0,98.86
-3.300622,55.98002,2019,6,22,173,2019-06-22,10,14.55,2.67,0,99.05
-3.300622,55.98002,2019,6,22,173,2019-06-22,11,15.73,2.46,0,97.43
-3.300622,55.98002,2019,6,22,173,2019-06-22,12,16.42,2.15,0,99.98
-3.300622,55.98002,2019,6,22,173,2019-06-22,13,16.94,1.88,0,97.07
-3.300622,55.98002,2019,6,22,173,2019-06-22,14,17.31,1.71,0,99.59
-3.300622,55.98002,2019,6,22,173,2019-06-22,15,17.42,1.56,0,99.02
-3.300622,55.98002,2019,6,22,173,2019-06-22,16,17.33,1.51,0,98.91
-3.300622,55.98002,2019,6,22,173,2019-06-22,17,16.82,1.34,0,82.23
-3.300622,55.98002,2019,6,22,173,2019-06-22,18,15.74,1.25,0,99.88
-3.300622,55.98002,2019,6,22,173,2019-06-22,19,14.37,1.2,0,85.44
-3.300622,55.98002,2019,6,22,173,2019-06-22,20,13.3,1.37,0,93.21
-3.300622,55.98002,2019,6,22,173,2019-06-22,21,12.58,1.36,0,99.78
-3.300622,55.98002,2019,6,22,173,2019-06-22,22,11.91,1.27,0,100
-3.300622,55.98002,2019,6,22,173,2019-06-22,23,11.16,1.26,0,99.59
-3.300622,55.98002,2019,6,23,174,2019-06-23,0,10.92,1.34,0,99.85
-3.300622,55.98002,2019,6,23,174,2019-06-23,1,10.94,1.44,0,99.57
-3.300622,55.98002,2019,6,23,174,2019-06-23,2,10.8,1.46,0,99.92
-3.300622,55.98002,2019,6,23,174,2019-06-23,3,10.46,1.53,0.01,99.64
-3.300622,55.98002,2019,6,23,174,2019-06-23,4,11.12,1.71,0.01,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,5,12.01,2.26,0.01,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,6,12.55,2.39,0.01,98.88
-3.300622,55.98002,2019,6,23,174,2019-06-23,7,13.43,2.44,0,99.35
-3.300622,55.98002,2019,6,23,174,2019-06-23,8,14.58,2.6,0,98.91
-3.300622,55.98002,2019,6,23,174,2019-06-23,9,15.81,2.81,0,98.88
-3.300622,55.98002,2019,6,23,174,2019-06-23,10,16.51,2.99,0,96.7
-3.300622,55.98002,2019,6,23,174,2019-06-23,11,17.15,3.4,0,96.2
-3.300622,55.98002,2019,6,23,174,2019-06-23,12,17.55,3.94,0,85.26
-3.300622,55.98002,2019,6,23,174,2019-06-23,13,17.31,4.36,0,88.93
-3.300622,55.98002,2019,6,23,174,2019-06-23,14,16.3,4.55,0,97.06
-3.300622,55.98002,2019,6,23,174,2019-06-23,15,14.93,4.46,0,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,16,13.91,4.32,0,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,17,13.26,3.82,0.01,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,18,12.87,3.67,0,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,19,12.58,3.76,0,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,20,11.91,3.63,0.01,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,21,11.48,3.68,0.06,100
-3.300622,55.98002,2019,6,23,174,2019-06-23,22,11.43,3.76,0.17,99.45
-3.300622,55.98002,2019,6,23,174,2019-06-23,23,11.47,3.91,0.39,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,0,11.62,4.09,0.73,99.56
-3.300622,55.98002,2019,6,24,175,2019-06-24,1,11.68,4.12,0.74,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,2,11.69,4.05,1.19,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,3,11.69,4.25,1.89,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,4,11.67,4.61,2.6,99.28
-3.300622,55.98002,2019,6,24,175,2019-06-24,5,11.64,4.83,2.5,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,6,11.73,5.06,1.08,99.28
-3.300622,55.98002,2019,6,24,175,2019-06-24,7,12.21,5.73,0.27,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,8,12.83,5.85,0.2,99.8
-3.300622,55.98002,2019,6,24,175,2019-06-24,9,13.43,5.53,0.22,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,10,13.73,5,0.22,99.15
-3.300622,55.98002,2019,6,24,175,2019-06-24,11,13.92,4.52,0.17,98.27
-3.300622,55.98002,2019,6,24,175,2019-06-24,12,14.15,4.09,0.14,98.27
-3.300622,55.98002,2019,6,24,175,2019-06-24,13,14.63,3.72,0.13,99.95
-3.300622,55.98002,2019,6,24,175,2019-06-24,14,15.15,3.38,0.14,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,15,15.23,3.21,0.14,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,16,15.08,3,0.14,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,17,14.82,2.74,0.14,99.28
-3.300622,55.98002,2019,6,24,175,2019-06-24,18,14.37,2.47,0.18,100
-3.300622,55.98002,2019,6,24,175,2019-06-24,19,13.75,2.14,0.12,98.62
-3.300622,55.98002,2019,6,24,175,2019-06-24,20,12.95,1.73,0.1,98.4
-3.300622,55.98002,2019,6,24,175,2019-06-24,21,12.37,1.86,0.07,79.18
-3.300622,55.98002,2019,6,24,175,2019-06-24,22,12.19,1.79,0.06,98.14
-3.300622,55.98002,2019,6,24,175,2019-06-24,23,11.96,1.65,0.05,77.45
-3.300622,55.98002,2019,6,25,176,2019-06-25,0,11.73,1.69,0.05,79.73
-3.300622,55.98002,2019,6,25,176,2019-06-25,1,11.56,1.87,0.06,99.96
-3.300622,55.98002,2019,6,25,176,2019-06-25,2,11.64,2.18,0.08,95.16
-3.300622,55.98002,2019,6,25,176,2019-06-25,3,11.73,2.55,0.08,72.3
-3.300622,55.98002,2019,6,25,176,2019-06-25,4,11.94,2.92,0.07,92.87
-3.300622,55.98002,2019,6,25,176,2019-06-25,5,12.23,3.2,0.06,91.42
-3.300622,55.98002,2019,6,25,176,2019-06-25,6,12.64,3.39,0.07,93.67
-3.300622,55.98002,2019,6,25,176,2019-06-25,7,13.14,3.8,0.08,98.08
-3.300622,55.98002,2019,6,25,176,2019-06-25,8,13.72,4.22,0.06,99.44
-3.300622,55.98002,2019,6,25,176,2019-06-25,9,14.23,4.36,0.05,94.62
-3.300622,55.98002,2019,6,25,176,2019-06-25,10,14.89,4.34,0.03,92.29
-3.300622,55.98002,2019,6,25,176,2019-06-25,11,15.45,4.25,0.03,98.25
-3.300622,55.98002,2019,6,25,176,2019-06-25,12,15.7,4.2,0.03,98.61
-3.300622,55.98002,2019,6,25,176,2019-06-25,13,15.72,4.13,0.03,98.82
-3.300622,55.98002,2019,6,25,176,2019-06-25,14,15.55,4.1,0.03,100
-3.300622,55.98002,2019,6,25,176,2019-06-25,15,15.22,4.06,0.02,99.73
-3.300622,55.98002,2019,6,25,176,2019-06-25,16,14.83,4.01,0.02,99.45
-3.300622,55.98002,2019,6,25,176,2019-06-25,17,14.37,3.95,0.01,94.08
-3.300622,55.98002,2019,6,25,176,2019-06-25,18,13.73,3.76,0,91.23
-3.300622,55.98002,2019,6,25,176,2019-06-25,19,13,3.39,0,91.15
-3.300622,55.98002,2019,6,25,176,2019-06-25,20,11.92,2.64,0,69.86
